horario,tempo_viagem_min,distancia_km,imagem,emocao,tempo_sem_parada_min,decisao,origem
15.2,351.9,438.94,desconhecida,bravo,88.3,fazer_parada,sintetico
8.59,454.4,494.72,posto,cansado,454.4,descansar,sintetico
3.72,141.8,161.29,desconhecida,desconhecido,27.3,continuar,sintetico
20.05,204.9,190.49,ponto_turistico,desconhecido,204.9,alimentar,sintetico
21.47,69.8,57.92,estrada,animado,69.8,continuar,sintetico
20.42,140.3,169.24,desconhecida,cansado,36.6,continuar,sintetico
15.57,12.3,8.15,ponto_turistico,desconhecido,8.8,continuar,sintetico
21.81,413.7,516.62,ponto_turistico,bravo,413.7,fazer_parada,sintetico
22.83,485.7,683.81,ponto_turistico,neutro,485.7,descansar,sintetico
11.08,66.9,64.08,desconhecida,desconhecido,52.1,continuar,sintetico
12.0,194.8,290.19,restaurante,neutro,194.8,alimentar,sintetico
18.97,237.5,313.35,desconhecida,desconhecido,237.5,alimentar,sintetico
12.06,82.2,50.95,desconhecida,tenso,70.8,fazer_parada,sintetico
7.92,460.3,682.73,estrada,cansado,460.3,descansar,sintetico
14.0,171.6,194.27,restaurante,cansado,128.1,fazer_parada,sintetico
20.24,144.6,169.25,desconhecida,tenso,144.6,fazer_parada,sintetico
7.56,19.6,16.75,estrada,desconhecido,19.6,continuar,sintetico
23.55,45.6,65.78,desconhecida,tenso,8.6,continuar,sintetico
8.95,106.1,137.44,estrada,desconhecido,12.5,continuar,sintetico
6.52,125.9,119.92,desconhecida,tenso,125.9,fazer_parada,sintetico
20.7,68.8,104.76,posto,desconhecido,8.5,continuar,sintetico
8.45,153.3,177.91,desconhecida,tenso,153.3,fazer_parada,sintetico
14.06,131.1,168.3,estrada,neutro,125.2,continuar,sintetico
12.69,44.9,28.63,desconhecida,animado,44.9,continuar,sintetico
18.99,118.8,79.72,estrada,neutro,108.2,continuar,sintetico
6.83,576.3,798.06,posto,bravo,87.8,fazer_parada,sintetico
2.59,89.0,117.95,desconhecida,cansado,68.2,continuar,sintetico
18.1,40.7,25.75,ponto_turistico,desconhecido,29.0,registrar_ponto_turistico,sintetico
17.63,47.8,66.03,ponto_turistico,animado,42.5,registrar_ponto_turistico,sintetico
18.14,406.5,604.99,desconhecida,neutro,17.6,continuar,sintetico
19.59,206.9,148.99,estrada,desconhecido,182.0,alimentar,sintetico
16.19,50.4,40.95,estrada,cansado,50.4,continuar,sintetico
22.4,125.8,139.5,desconhecida,neutro,62.8,continuar,sintetico
16.42,80.6,100.22,desconhecida,cansado,80.6,continuar,sintetico
21.57,112.0,133.77,posto,desconhecido,87.2,continuar,sintetico
19.61,371.5,326.4,estrada,desconhecido,371.5,alimentar,sintetico
0.87,589.5,914.41,estrada,cansado,517.6,descansar,sintetico
13.5,449.1,270.72,desconhecida,neutro,449.1,alimentar,sintetico
23.22,295.4,317.01,estrada,animado,295.4,descansar,sintetico
20.07,91.0,127.5,desconhecida,desconhecido,21.2,continuar,sintetico
18.07,73.0,51.81,desconhecida,neutro,70.5,continuar,sintetico
13.53,154.8,164.25,desconhecida,cansado,154.8,descansar,sintetico
19.63,55.1,63.77,restaurante,neutro,1.4,continuar,sintetico
13.96,174.9,243.43,estrada,cansado,174.9,descansar,sintetico
20.45,139.2,203.41,desconhecida,desconhecido,36.2,continuar,sintetico
19.47,40.0,40.72,ponto_turistico,animado,40.0,registrar_ponto_turistico,sintetico
21.41,85.7,116.74,desconhecida,bravo,18.6,continuar,sintetico
14.0,232.1,186.52,estrada,bravo,175.4,fazer_parada,sintetico
18.62,500.0,426.93,desconhecida,tenso,214.5,fazer_parada,sintetico
15.52,391.5,508.03,estrada,cansado,183.3,descansar,sintetico
10.73,298.0,180.35,desconhecida,animado,298.0,fazer_parada,sintetico
19.88,320.8,300.1,desconhecida,neutro,133.8,alimentar,sintetico
20.86,45.5,44.33,posto,bravo,30.4,continuar,sintetico
14.89,155.9,146.25,desconhecida,desconhecido,81.1,continuar,sintetico
12.86,29.9,32.83,restaurante,bravo,29.9,continuar,sintetico
19.29,50.6,39.0,desconhecida,bravo,19.1,registrar_ponto_turistico,sintetico
13.5,150.6,162.79,posto,desconhecido,88.9,continuar,sintetico
12.25,137.4,148.01,desconhecida,cansado,137.4,descansar,sintetico
21.8,110.0,139.61,ponto_turistico,bravo,2.7,continuar,sintetico
12.71,423.1,446.74,desconhecida,cansado,423.1,descansar,sintetico
8.9,59.5,66.92,posto,desconhecido,5.1,continuar,sintetico
14.97,200.6,229.22,restaurante,neutro,173.2,fazer_parada,sintetico
16.13,101.9,76.26,desconhecida,cansado,51.7,continuar,sintetico
0.84,168.9,238.79,estrada,desconhecido,11.9,continuar,sintetico
22.11,476.2,588.2,estrada,desconhecido,277.2,descansar,sintetico
8.72,145.2,176.99,desconhecida,cansado,100.8,descansar,sintetico
15.89,134.3,132.98,desconhecida,desconhecido,94.0,continuar,sintetico
13.23,168.1,219.38,ponto_turistico,tenso,168.1,fazer_parada,sintetico
8.7,104.3,162.9,estrada,desconhecido,96.7,continuar,sintetico
6.8,242.4,188.28,restaurante,desconhecido,242.4,fazer_parada,sintetico
19.61,587.9,838.49,desconhecida,neutro,203.5,abastecer,sintetico
8.02,190.0,135.78,ponto_turistico,desconhecido,190.0,registrar_ponto_turistico,sintetico
3.31,474.6,724.46,estrada,bravo,370.4,descansar,sintetico
13.66,460.0,633.4,restaurante,tenso,460.0,fazer_parada,sintetico
12.94,592.8,707.36,restaurante,neutro,592.8,abastecer,sintetico
19.02,431.7,643.17,restaurante,neutro,279.3,abastecer,sintetico
10.44,79.3,97.13,posto,desconhecido,13.5,continuar,sintetico
7.35,406.5,388.22,desconhecida,neutro,167.2,fazer_parada,sintetico
11.82,61.6,80.71,estrada,cansado,58.4,continuar,sintetico
20.76,196.3,198.39,restaurante,animado,196.3,alimentar,sintetico
21.43,142.0,127.9,estrada,animado,59.9,continuar,sintetico
22.44,439.6,333.14,estrada,desconhecido,320.2,descansar,sintetico
12.48,216.5,191.89,desconhecida,cansado,69.5,continuar,sintetico
10.77,191.9,212.36,desconhecida,neutro,57.1,continuar,sintetico
1.42,38.2,32.59,estrada,desconhecido,28.2,continuar,sintetico
17.27,420.7,366.57,estrada,desconhecido,147.8,continuar,sintetico
14.53,18.9,27.91,desconhecida,desconhecido,5.6,continuar,sintetico
21.2,533.1,577.69,desconhecida,neutro,176.9,fazer_parada,sintetico
16.99,242.7,293.09,estrada,neutro,242.7,fazer_parada,sintetico
14.46,157.7,158.21,estrada,neutro,143.2,continuar,sintetico
8.65,162.1,244.9,desconhecida,neutro,50.0,continuar,sintetico
18.06,193.7,188.61,desconhecida,neutro,166.7,continuar,sintetico
20.38,186.8,257.66,posto,tenso,175.5,fazer_parada,sintetico
9.58,167.2,117.73,posto,cansado,164.3,descansar,sintetico
17.24,29.1,39.13,ponto_turistico,desconhecido,6.9,registrar_ponto_turistico,sintetico
16.02,571.3,738.94,restaurante,bravo,571.3,continuar,sintetico
13.84,142.8,213.98,restaurante,bravo,96.4,fazer_parada,sintetico
16.87,33.2,34.09,estrada,cansado,0.1,continuar,sintetico
17.84,426.3,464.49,estrada,cansado,198.5,descansar,sintetico
2.63,119.1,121.14,desconhecida,desconhecido,119.1,descansar,sintetico
17.56,264.0,402.33,desconhecida,desconhecido,264.0,fazer_parada,sintetico
6.88,81.6,57.22,desconhecida,desconhecido,49.3,continuar,sintetico
13.6,33.0,49.5,posto,bravo,33.0,continuar,sintetico
12.64,582.9,752.25,estrada,neutro,562.3,abastecer,sintetico
6.27,372.2,514.97,estrada,tenso,372.2,fazer_parada,sintetico
21.04,92.9,75.47,estrada,animado,4.2,continuar,sintetico
9.96,193.4,258.01,posto,desconhecido,193.4,abastecer,sintetico
13.92,599.6,903.75,restaurante,animado,502.6,abastecer,sintetico
19.57,349.3,381.38,restaurante,animado,349.3,alimentar,sintetico
15.24,520.6,440.09,desconhecida,cansado,344.6,descansar,sintetico
8.16,560.3,734.87,posto,desconhecido,526.9,abastecer,sintetico
15.77,425.1,523.29,desconhecida,animado,379.3,abastecer,sintetico
15.99,238.3,376.65,desconhecida,animado,233.4,abastecer,sintetico
17.07,200.3,159.3,estrada,animado,147.0,continuar,sintetico
18.65,43.8,26.76,desconhecida,neutro,43.8,continuar,sintetico
0.37,277.5,357.72,restaurante,tenso,277.5,descansar,sintetico
9.92,103.8,124.53,posto,neutro,75.7,continuar,sintetico
19.22,259.7,260.33,restaurante,animado,259.7,alimentar,sintetico
14.22,110.3,166.67,desconhecida,desconhecido,110.3,continuar,sintetico
12.81,195.4,140.85,desconhecida,animado,195.4,alimentar,sintetico
9.67,277.9,374.2,estrada,tenso,277.9,fazer_parada,sintetico
10.19,74.8,63.7,desconhecida,cansado,62.9,continuar,sintetico
20.05,153.0,196.77,desconhecida,desconhecido,25.3,continuar,sintetico
6.28,377.5,527.22,estrada,desconhecido,269.3,fazer_parada,sintetico
22.41,77.1,105.96,posto,bravo,77.1,fazer_parada,sintetico
10.22,167.3,166.48,desconhecida,neutro,167.3,fazer_parada,sintetico
14.05,315.7,406.02,estrada,animado,315.7,fazer_parada,sintetico
23.54,88.2,125.01,desconhecida,desconhecido,34.3,continuar,sintetico
15.36,56.2,56.79,desconhecida,animado,56.2,continuar,sintetico
22.14,40.3,31.71,posto,desconhecido,36.3,continuar,sintetico
19.39,147.2,138.53,restaurante,desconhecido,33.9,continuar,sintetico
19.98,141.0,142.38,desconhecida,cansado,141.0,descansar,sintetico
4.2,189.1,245.26,desconhecida,cansado,15.8,continuar,sintetico
19.73,298.4,322.18,restaurante,tenso,9.8,continuar,sintetico
13.46,217.9,170.79,desconhecida,bravo,141.8,fazer_parada,sintetico
11.86,595.2,408.91,estrada,neutro,229.1,abastecer,sintetico
11.24,181.1,136.79,ponto_turistico,cansado,181.1,descansar,sintetico
9.96,273.4,363.31,estrada,desconhecido,68.1,continuar,sintetico
9.37,229.7,282.38,restaurante,animado,72.3,continuar,sintetico
13.92,105.1,101.59,desconhecida,tenso,105.1,fazer_parada,sintetico
13.98,52.8,74.32,desconhecida,neutro,39.4,continuar,sintetico
9.27,247.4,207.85,posto,desconhecido,203.3,fazer_parada,sintetico
23.04,67.2,80.32,desconhecida,desconhecido,54.9,continuar,sintetico
6.49,76.6,73.85,restaurante,tenso,1.7,continuar,sintetico
12.89,362.7,355.07,estrada,bravo,29.1,continuar,sintetico
20.42,152.4,219.27,restaurante,neutro,29.2,continuar,sintetico
13.1,497.7,749.88,desconhecida,animado,497.7,abastecer,sintetico
19.88,31.5,33.21,restaurante,desconhecido,22.2,continuar,sintetico
17.25,31.5,32.78,estrada,neutro,31.5,continuar,sintetico
14.73,46.8,72.62,estrada,cansado,46.8,continuar,sintetico
15.97,294.0,300.57,restaurante,cansado,278.1,descansar,sintetico
10.55,570.4,426.75,desconhecida,desconhecido,42.3,continuar,sintetico
10.4,158.1,195.45,posto,desconhecido,53.7,continuar,sintetico
15.89,286.3,210.03,desconhecida,desconhecido,203.5,fazer_parada,sintetico
14.59,150.2,134.34,ponto_turistico,tenso,150.2,fazer_parada,sintetico
1.49,227.3,261.13,desconhecida,desconhecido,227.3,descansar,sintetico
19.68,592.8,845.97,estrada,desconhecido,592.8,abastecer,sintetico
15.49,219.6,330.07,desconhecida,desconhecido,219.6,fazer_parada,sintetico
8.95,590.9,407.15,desconhecida,cansado,340.8,descansar,sintetico
12.65,280.2,383.43,estrada,neutro,280.2,alimentar,sintetico
7.52,438.4,667.06,desconhecida,bravo,330.7,fazer_parada,sintetico
18.84,307.4,233.25,ponto_turistico,bravo,307.4,fazer_parada,sintetico
13.52,7.5,5.72,ponto_turistico,desconhecido,2.3,registrar_ponto_turistico,sintetico
13.01,525.6,666.62,estrada,desconhecido,454.7,abastecer,sintetico
8.51,16.6,18.42,desconhecida,desconhecido,7.7,continuar,sintetico
9.59,33.0,30.13,estrada,tenso,31.8,continuar,sintetico
19.36,414.2,373.43,posto,desconhecido,300.3,abastecer,sintetico
9.42,66.8,43.38,ponto_turistico,tenso,27.4,continuar,sintetico
18.88,307.3,445.03,posto,desconhecido,307.3,abastecer,sintetico
9.89,195.7,139.87,desconhecida,tenso,146.5,fazer_parada,sintetico
22.38,497.4,716.47,desconhecida,bravo,497.4,descansar,sintetico
7.33,196.0,186.52,estrada,animado,196.0,fazer_parada,sintetico
10.2,214.8,146.33,estrada,neutro,16.0,continuar,sintetico
12.87,575.4,792.65,estrada,cansado,353.2,descansar,sintetico
14.05,173.0,143.0,desconhecida,desconhecido,173.0,fazer_parada,sintetico
13.32,16.8,10.79,desconhecida,cansado,16.8,continuar,sintetico
19.89,356.2,485.48,estrada,tenso,298.3,fazer_parada,sintetico
11.29,493.0,723.52,restaurante,desconhecido,480.5,abastecer,sintetico
20.45,23.4,25.98,restaurante,desconhecido,23.4,continuar,sintetico
13.64,340.5,274.44,desconhecida,neutro,44.7,continuar,sintetico
15.65,43.2,32.92,ponto_turistico,neutro,21.1,registrar_ponto_turistico,sintetico
11.59,227.0,270.77,restaurante,cansado,161.8,descansar,sintetico
4.6,38.6,35.48,estrada,tenso,16.3,continuar,sintetico
12.29,30.9,42.34,ponto_turistico,neutro,7.2,registrar_ponto_turistico,sintetico
22.94,303.5,315.76,desconhecida,neutro,146.4,descansar,sintetico
12.69,470.1,632.34,estrada,cansado,470.1,descansar,sintetico
20.09,430.3,442.84,estrada,cansado,148.0,descansar,sintetico
21.37,304.4,458.84,desconhecida,cansado,246.7,descansar,sintetico
11.42,226.9,242.23,posto,desconhecido,111.2,continuar,sintetico
22.54,265.8,197.28,estrada,cansado,265.8,descansar,sintetico
21.67,54.0,76.82,desconhecida,animado,4.8,continuar,sintetico
13.67,484.7,680.88,desconhecida,bravo,471.8,fazer_parada,sintetico
15.7,170.4,205.35,ponto_turistico,desconhecido,170.4,registrar_ponto_turistico,sintetico
12.07,75.1,63.12,ponto_turistico,cansado,57.6,continuar,sintetico
19.54,166.1,224.31,ponto_turistico,neutro,82.3,registrar_ponto_turistico,sintetico
8.42,107.5,141.63,desconhecida,desconhecido,107.5,continuar,sintetico
22.04,232.4,164.59,desconhecida,bravo,171.0,descansar,sintetico
14.32,467.0,658.77,ponto_turistico,animado,450.5,abastecer,sintetico
3.66,134.7,81.34,desconhecida,tenso,91.6,fazer_parada,sintetico
16.08,516.5,524.28,posto,tenso,351.4,fazer_parada,sintetico
22.59,198.5,305.13,estrada,tenso,95.6,fazer_parada,sintetico
11.14,298.9,353.93,desconhecida,neutro,159.8,fazer_parada,sintetico
7.47,527.8,741.95,desconhecida,animado,347.4,abastecer,sintetico
15.13,44.0,40.84,desconhecida,animado,13.3,registrar_ponto_turistico,sintetico
10.54,471.6,554.09,estrada,neutro,471.6,abastecer,sintetico
8.86,435.7,561.8,desconhecida,tenso,165.4,fazer_parada,sintetico
12.39,356.3,309.12,desconhecida,desconhecido,118.3,alimentar,sintetico
16.63,20.0,22.74,estrada,desconhecido,7.1,continuar,sintetico
18.45,380.9,567.56,desconhecida,cansado,201.9,descansar,sintetico
12.1,62.6,67.33,desconhecida,cansado,46.6,continuar,sintetico
8.54,235.9,363.31,desconhecida,animado,160.9,abastecer,sintetico
13.41,34.7,46.3,desconhecida,neutro,27.5,continuar,sintetico
10.13,418.4,567.88,restaurante,neutro,305.4,abastecer,sintetico
20.48,239.5,368.09,estrada,desconhecido,166.7,alimentar,sintetico
13.77,207.4,205.8,restaurante,neutro,130.1,alimentar,sintetico
10.8,320.7,358.24,desconhecida,desconhecido,213.6,fazer_parada,sintetico
0.18,510.3,361.97,posto,tenso,123.5,descansar,sintetico
13.14,220.0,303.39,posto,animado,185.9,abastecer,sintetico
13.69,186.0,196.23,desconhecida,cansado,85.0,continuar,sintetico
8.12,452.0,491.99,estrada,bravo,282.9,fazer_parada,sintetico
17.89,190.2,208.25,desconhecida,neutro,187.7,fazer_parada,sintetico
7.04,60.3,94.79,desconhecida,animado,19.8,continuar,sintetico
9.56,591.0,473.65,desconhecida,desconhecido,29.8,continuar,sintetico
17.12,45.4,34.34,desconhecida,tenso,45.4,continuar,sintetico
13.19,531.4,326.38,desconhecida,tenso,531.4,fazer_parada,sintetico
6.29,163.7,257.12,posto,neutro,163.7,abastecer,sintetico
7.7,528.0,762.74,estrada,desconhecido,528.0,abastecer,sintetico
12.46,595.5,391.85,desconhecida,bravo,211.8,fazer_parada,sintetico
10.31,101.3,131.65,ponto_turistico,bravo,27.2,continuar,sintetico
20.15,152.4,237.05,posto,neutro,50.7,continuar,sintetico
16.64,367.8,483.6,desconhecida,neutro,210.8,abastecer,sintetico
20.0,6.5,4.17,ponto_turistico,tenso,4.1,continuar,sintetico
17.21,294.8,408.36,desconhecida,cansado,13.9,continuar,sintetico
20.88,150.9,201.38,estrada,neutro,80.5,continuar,sintetico
9.82,257.1,345.83,estrada,neutro,40.4,continuar,sintetico
21.0,239.0,308.63,desconhecida,neutro,8.8,continuar,sintetico
22.85,366.2,393.69,desconhecida,tenso,96.1,fazer_parada,sintetico
10.76,553.6,639.74,desconhecida,cansado,485.3,fazer_parada,sintetico
19.24,225.6,268.18,desconhecida,desconhecido,35.2,continuar,sintetico
11.2,590.5,595.76,desconhecida,bravo,590.5,fazer_parada,sintetico
19.32,373.5,305.46,restaurante,cansado,373.5,descansar,sintetico
18.56,150.7,189.93,restaurante,cansado,150.7,descansar,sintetico
12.1,156.8,191.15,posto,bravo,156.8,fazer_parada,sintetico
19.06,112.4,138.01,desconhecida,animado,112.4,continuar,sintetico
20.12,329.7,504.52,posto,desconhecido,273.8,abastecer,sintetico
16.26,429.5,581.2,estrada,desconhecido,283.7,abastecer,sintetico
22.87,251.1,315.63,estrada,animado,183.8,descansar,sintetico
18.87,211.8,244.71,desconhecida,tenso,197.4,fazer_parada,sintetico
18.39,300.2,325.3,estrada,desconhecido,89.5,registrar_ponto_turistico,sintetico
9.06,465.9,353.56,posto,desconhecido,465.9,abastecer,sintetico
20.89,510.4,434.9,estrada,desconhecido,478.4,abastecer,sintetico
6.18,599.2,566.89,ponto_turistico,animado,489.0,abastecer,sintetico
13.69,163.7,95.86,estrada,neutro,163.7,alimentar,sintetico
21.12,121.7,180.75,ponto_turistico,animado,121.7,registrar_ponto_turistico,sintetico
20.2,175.6,186.16,estrada,cansado,175.6,descansar,sintetico
14.79,195.9,160.82,desconhecida,neutro,178.8,fazer_parada,sintetico
6.14,577.5,731.52,desconhecida,desconhecido,6.9,continuar,sintetico
20.7,541.4,828.9,estrada,neutro,105.0,abastecer,sintetico
12.14,204.6,153.48,desconhecida,cansado,204.6,descansar,sintetico
10.97,504.8,520.83,restaurante,tenso,397.6,fazer_parada,sintetico
7.67,133.9,130.48,ponto_turistico,neutro,47.8,registrar_ponto_turistico,sintetico
8.57,257.6,216.09,desconhecida,neutro,122.6,continuar,sintetico
12.75,290.7,188.99,estrada,tenso,250.6,fazer_parada,sintetico
23.59,24.1,19.66,desconhecida,animado,24.1,continuar,sintetico
11.36,440.9,259.47,desconhecida,desconhecido,249.2,fazer_parada,sintetico
10.52,405.0,482.15,estrada,desconhecido,140.4,abastecer,sintetico
20.09,496.0,399.33,estrada,tenso,402.4,fazer_parada,sintetico
20.84,69.6,88.92,estrada,neutro,27.6,continuar,sintetico
8.5,20.0,31.04,estrada,desconhecido,8.0,continuar,sintetico
20.28,532.0,549.87,desconhecida,desconhecido,86.4,abastecer,sintetico
20.23,187.4,267.46,desconhecida,animado,176.6,alimentar,sintetico
7.1,26.2,32.54,ponto_turistico,cansado,26.2,continuar,sintetico
10.63,430.9,271.8,desconhecida,tenso,110.4,fazer_parada,sintetico
8.24,133.9,103.11,restaurante,neutro,68.2,continuar,sintetico
8.28,520.4,446.89,desconhecida,desconhecido,434.9,abastecer,sintetico
22.38,217.0,234.11,estrada,desconhecido,125.0,descansar,sintetico
17.94,445.4,285.8,desconhecida,desconhecido,445.4,fazer_parada,sintetico
18.93,221.4,325.65,ponto_turistico,neutro,127.8,registrar_ponto_turistico,sintetico
20.36,168.6,131.26,estrada,neutro,23.7,continuar,sintetico
16.37,358.8,377.88,desconhecida,desconhecido,101.6,continuar,sintetico
7.67,236.5,357.71,desconhecida,neutro,104.7,continuar,sintetico
12.22,60.7,36.0,restaurante,animado,14.8,continuar,sintetico
11.11,155.0,189.53,desconhecida,tenso,155.0,fazer_parada,sintetico
22.95,10.7,8.1,desconhecida,cansado,3.0,continuar,sintetico
18.55,74.8,99.57,desconhecida,bravo,3.6,continuar,sintetico
15.17,204.7,154.36,desconhecida,neutro,37.8,continuar,sintetico
7.85,29.2,37.08,ponto_turistico,animado,24.2,registrar_ponto_turistico,sintetico
17.61,286.5,319.3,posto,desconhecido,285.1,abastecer,sintetico
20.58,135.8,125.07,desconhecida,desconhecido,119.9,alimentar,sintetico
20.56,142.9,135.5,restaurante,desconhecido,76.7,alimentar,sintetico
7.8,6.4,3.93,ponto_turistico,neutro,6.4,registrar_ponto_turistico,sintetico
21.92,204.4,135.65,estrada,desconhecido,204.4,fazer_parada,sintetico
10.47,555.1,609.22,restaurante,desconhecido,42.8,continuar,sintetico
13.22,536.4,645.72,desconhecida,tenso,536.4,fazer_parada,sintetico
8.61,193.8,130.02,ponto_turistico,desconhecido,193.8,registrar_ponto_turistico,sintetico
17.61,6.5,10.16,desconhecida,cansado,6.5,continuar,sintetico
23.21,183.2,261.28,estrada,neutro,183.2,descansar,sintetico
9.94,581.3,533.41,ponto_turistico,bravo,478.8,fazer_parada,sintetico
0.4,373.6,363.02,ponto_turistico,tenso,373.6,descansar,sintetico
7.69,19.6,13.99,posto,bravo,1.9,registrar_ponto_turistico,sintetico
22.56,186.5,146.57,posto,desconhecido,186.5,descansar,sintetico
17.16,129.6,172.82,desconhecida,animado,129.6,continuar,sintetico
20.67,102.7,160.08,ponto_turistico,desconhecido,11.9,registrar_ponto_turistico,sintetico
16.0,348.0,268.01,desconhecida,cansado,318.5,descansar,sintetico
